account;category;currency;amount;ref_currency_amount;type;payment_type;payment_type_local;note;date;gps_latitude;gps_longitude;gps_accuracy_in_meters;warranty_in_month;transfer;payee;labels;envelope_id;custom_category
Cash;Services;BGN;-15.00;-15.00;Expenses;CASH;Cash;Входни такси;2021-12-10 12:00:00;;;;0;false;;;3003;false
Cash;Services;BGN;-15.00;-15.00;Expenses;CASH;Cash;Входни такси;2021-12-10 12:00:00;;;;0;false;;;3003;false
Cash;Services;BGN;-15.00;-15.00;Expenses;CASH;Cash;Входни такси;2021-12-10 12:00:00;;;;0;false;;;3003;false
Revolut;Bar, cafe;BGN;-3.80;-3.80;Expenses;DEBIT_CARD;Debit card;Лате;2021-12-10 10:30:16;;;;0;false;;;1002;false
Cash;Kids;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;Документ за препознаване;2021-12-09 11:00:39;;;;0;false;;;2003;false
Revolut;Groceries;BGN;-3.63;-3.63;Expenses;DEBIT_CARD;Debit card;;2021-12-09 10:30:11;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-5.99;-5.99;Expenses;DEBIT_CARD;Debit card;;2021-12-08 20:00:48;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-1.29;-1.29;Expenses;DEBIT_CARD;Debit card;;2021-12-08 20:00:17;;;;0;false;;;1000;false
Cash;Life & Entertainment;BGN;-80.00;-80.00;Expenses;DEBIT_CARD;Debit card;Плаза, такси;2021-12-07 23:30:36;;;;0;false;;;6013;false
Cash;Gifts, joy;BGN;-20.00;-20.00;Expenses;DEBIT_CARD;Debit card;Подарък Денис - 20 лева в портмонето;2021-12-07 21:00:30;;;;0;false;;;2007;false
Raiffeisenbank;Gifts, joy;BGN;-97.09;-97.09;Expenses;DEBIT_CARD;Debit card;Почерпка;2021-12-07 21:00:26;;;;0;false;;;2007;false
Revolut;Groceries;BGN;-5.40;-5.40;Expenses;DEBIT_CARD;Debit card;;2021-12-06 18:00:29;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-11.04;-11.04;Expenses;DEBIT_CARD;Debit card;;2021-12-06 18:00:22;;;;0;false;;;1000;false
Cash;GF;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;Елито стотинки;2021-12-06 16:00:30;;;;0;false;;;2007;true
Cash;GF;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;Елито лекарства;2021-12-06 16:00:14;;;;0;false;;;2007;true
Revolut;Groceries;BGN;-3.87;-3.87;Expenses;DEBIT_CARD;Debit card;;2021-12-06 12:00:56;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-18.08;-18.08;Expenses;DEBIT_CARD;Debit card;;2021-12-05 18:30:19;;;;0;false;;;1000;false
Revolut;Gifts, joy;BGN;-29.90;-29.90;Expenses;DEBIT_CARD;Debit card;Подарък Денис портмоне;2021-12-05 18:00:38;;;;0;false;;;2007;false
Raiffeisenbank;TRANSFER;BGN;-300.00;-300.00;Expenses;DEBIT_CARD;Debit card;;2021-12-05 01:04:08;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;300.00;300.00;Income;DEBIT_CARD;Debit card;;2021-12-05 01:04:08;;;;0;true;;;20001;false
Revolut;Groceries;BGN;-41.05;-41.05;Expenses;DEBIT_CARD;Debit card;;2021-12-04 18:30:48;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-31.21;-31.21;Expenses;DEBIT_CARD;Debit card;;2021-12-04 18:00:54;;;;0;false;;;1000;false
Raiffeisenbank;Kids;BGN;-64.96;-64.96;Expenses;DEBIT_CARD;Debit card;Корито;2021-12-04 17:30:03;;;;0;false;;;2003;false
Cash;Shopping;BGN;-12.00;-12.00;Expenses;DEBIT_CARD;Debit card;Коледни неща;2021-12-04 17:00:36;;;;0;false;;;2010;false
Cash;Shopping;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;Коледни чорапи;2021-12-04 17:00:13;;;;0;false;;;2010;false
Revolut;Restaurant, fast-food;BGN;-7.42;-7.42;Expenses;DEBIT_CARD;Debit card;;2021-12-04 16:30:23;;;;0;false;;;1001;false
Cash;Shopping;BGN;-45.00;-45.00;Expenses;DEBIT_CARD;Debit card;Колан за мен и за Денис;2021-12-04 16:30:17;;;;0;false;;;2010;false
Revolut;Groceries;BGN;-6.71;-6.71;Expenses;DEBIT_CARD;Debit card;;2021-12-04 15:30:45;;;;0;false;;;1000;false
Cash;TRANSFER;BGN;-50.00;-50.00;Expenses;DEBIT_CARD;Debit card;;2021-12-04 15:00:24;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;50.00;50.00;Income;DEBIT_CARD;Debit card;;2021-12-04 15:00:24;;;;0;true;;;20001;false
Cash;Wellness, beauty;BGN;-10.00;-10.00;Expenses;CASH;Cash;Подстрижка;2021-12-04 14:30:39;;;;0;false;;;6001;false
Cash;TRANSFER;BGN;200.00;200.00;Income;DEBIT_CARD;Debit card;;2021-12-04 14:00:31;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;-200.00;-200.00;Expenses;DEBIT_CARD;Debit card;;2021-12-04 14:00:31;;;;0;true;;;20001;false
Revolut;Phone, cell phone;BGN;-25.56;-25.56;Expenses;DEBIT_CARD;Debit card;Теленор;2021-12-04 12:00:00;;;;0;false;;;7001;false
Raiffeisenbank;Restaurant, fast-food;BGN;-18.10;-18.10;Expenses;DEBIT_CARD;Debit card;Domino's;2021-12-03 16:00:59;;;;0;false;;;1001;false
Cash;GF;BGN;-120.00;-120.00;Expenses;DEBIT_CARD;Debit card;Елито преглед;2021-12-03 12:00:18;;;;0;false;;;2007;true
Cash;Vape;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;Митница + ддс - claymore rda;2021-12-03 11:30:46;;;;0;false;;;6011;true
Cash;TRANSFER;BGN;100.00;100.00;Income;DEBIT_CARD;Debit card;;2021-12-03 11:30:03;;;;0;true;;;20001;false
Raiffeisenbank;TRANSFER;BGN;-100.00;-100.00;Expenses;DEBIT_CARD;Debit card;;2021-12-03 11:30:03;;;;0;true;;;20001;false
Raiffeisenbank;Groceries;BGN;-15.00;-15.00;Expenses;DEBIT_CARD;Debit card;Тоалетна хартия;2021-12-02 17:30:19;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-19.99;-19.99;Expenses;DEBIT_CARD;Debit card;;2021-12-02 17:00:51;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-4.21;-4.21;Expenses;DEBIT_CARD;Debit card;;2021-12-02 17:00:41;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-24.10;-24.10;Expenses;DEBIT_CARD;Debit card;;2021-12-02 17:00:21;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-5.98;-5.98;Expenses;DEBIT_CARD;Debit card;;2021-12-02 17:00:16;;;;0;false;;;1000;false
Revolut;Software, apps, games;BGN;-13.68;-13.68;Expenses;DEBIT_CARD;Debit card;Spotify;2021-12-02 12:00:49;;;;0;false;;;7003;false
Raiffeisenbank;Charges, Fees;BGN;-1.30;-1.30;Expenses;DEBIT_CARD;Debit card;Такса друг банкомат;2021-12-01 16:00:49;;;;0;false;;;8005;false
Raiffeisenbank;Charges, Fees;BGN;-1.30;-1.30;Expenses;DEBIT_CARD;Debit card;Такса друг банкомат;2021-12-01 16:00:49;;;;0;false;;;8005;false
Cash;Groceries;BGN;-15.00;-15.00;Expenses;DEBIT_CARD;Debit card;Кайма, бахур;2021-12-01 16:00:49;;;;0;false;;;1000;false
Raiffeisenbank;TRANSFER;BGN;-300.00;-300.00;Expenses;DEBIT_CARD;Debit card;;2021-12-01 16:00:45;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;300.00;300.00;Income;DEBIT_CARD;Debit card;;2021-12-01 16:00:45;;;;0;true;;;20001;false
Cash;TRANSFER;BGN;600.00;600.00;Income;DEBIT_CARD;Debit card;;2021-12-01 16:00:43;;;;0;true;;;20001;false
Raiffeisenbank;TRANSFER;BGN;-600.00;-600.00;Expenses;DEBIT_CARD;Debit card;;2021-12-01 16:00:43;;;;0;true;;;20001;false
Revolut;Groceries;BGN;-8.07;-8.07;Expenses;DEBIT_CARD;Debit card;;2021-12-01 16:00:28;;;;0;false;;;1000;false
Cash;Groceries;BGN;-8.00;-8.00;Expenses;DEBIT_CARD;Debit card;Мандарини;2021-12-01 16:00:09;;;;0;false;;;1000;false
Revolut;GF;BGN;-9.07;-9.07;Expenses;DEBIT_CARD;Debit card;Елито лекарства;2021-12-01 16:00:02;;;;0;false;;;2007;true
Cash;Rent;BGN;-400.00;-400.00;Expenses;CASH;Cash;Наем;2021-12-01 12:00:00;;;;0;false;;;3000;false
Revolut;Groceries;BGN;-3.74;-3.74;Expenses;DEBIT_CARD;Debit card;;2021-12-01 10:30:41;;;;0;false;;;1000;false
Raiffeisenbank;GF;BGN;-959.39;-959.39;Expenses;DEBIT_CARD;Debit card;Фотоапарат Nikon d3500, sd card;2021-12-01 09:30:13;;;;0;false;;;2007;true
Raiffeisenbank;Restaurant, fast-food;BGN;-12.30;-12.30;Expenses;DEBIT_CARD;Debit card;Domino's;2021-11-30 20:40:15;;;;0;false;;;1001;false
Raiffeisenbank;Salary, income;BGN;4397.94;4397.94;Income;DEBIT_CARD;Debit card;Заплата;2021-11-30 12:00:00;;;;0;false;;;10000;true
Raiffeisenbank;Charges, Fees;BGN;-3.50;-3.50;Expenses;DEBIT_CARD;Debit card;Поддръжка на сметка;2021-11-30 12:00:00;;;;0;false;;;8005;false
Revolut;Vape;BGN;-69.45;-69.45;Expenses;DEBIT_CARD;Debit card;Aspire neeko rta;2021-11-30 11:00:37;;;;0;false;;;6011;true
Raiffeisenbank;Groceries;BGN;-22.56;-22.56;Expenses;DEBIT_CARD;Debit card;;2021-11-30 11:00:02;;;;0;false;;;1000;false
Revolut;Kids;BGN;-53.00;-53.00;Expenses;DEBIT_CARD;Debit card;Patpat дрешки;2021-11-29 21:00:52;;;;0;false;;;2003;false
Revolut;Groceries;BGN;-8.95;-8.95;Expenses;DEBIT_CARD;Debit card;;2021-11-29 12:00:35;;;;0;false;;;1000;false
Cash;Stationery, tools;BGN;-7.00;-7.00;Expenses;DEBIT_CARD;Debit card;Механизъм за врата;2021-11-29 12:00:33;;;;0;false;;;2008;false
Cash;Restaurant, fast-food;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;Гризки;2021-11-28 20:00:55;;;;0;false;;;1001;false
Revolut;Groceries;BGN;-12.55;-12.55;Expenses;DEBIT_CARD;Debit card;;2021-11-28 20:00:31;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-5.99;-5.99;Expenses;DEBIT_CARD;Debit card;;2021-11-28 18:00:19;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-2.20;-2.20;Expenses;DEBIT_CARD;Debit card;;2021-11-28 18:00:06;;;;0;false;;;1000;false
Revolut;Kids;BGN;-30.40;-30.40;Expenses;DEBIT_CARD;Debit card;Дрешки, аспиратор за нос;2021-11-28 13:00:23;;;;0;false;;;2003;false
Cash;Restaurant, fast-food;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;Сандвичи;2021-11-28 12:00:34;;;;0;false;;;1001;false
Cash;Missing;BGN;-15.00;-15.00;Expenses;DEBIT_CARD;Debit card;;2021-11-27 23:49:32;;;;0;false;;;11001;false
Cash;Restaurant, fast-food;BGN;-5.00;-5.00;Expenses;DEBIT_CARD;Debit card;Джоб;2021-11-27 12:30:51;;;;0;false;;;1001;false
Revolut;Groceries;BGN;-34.92;-34.92;Expenses;DEBIT_CARD;Debit card;;2021-11-27 12:00:34;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-2.15;-2.15;Expenses;DEBIT_CARD;Debit card;;2021-11-26 20:30:52;;;;0;false;;;1000;false
Revolut;GF;BGN;-25.09;-25.09;Expenses;DEBIT_CARD;Debit card;Елито лекарства;2021-11-26 20:30:27;;;;0;false;;;2007;true
Revolut;Groceries;BGN;-25.30;-25.30;Expenses;DEBIT_CARD;Debit card;;2021-11-25 12:20:40;;;;0;false;;;1000;false
Cash;Groceries;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;;2021-11-25 12:00:30;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-28.71;-28.71;Expenses;DEBIT_CARD;Debit card;;2021-11-24 20:30:29;;;;0;false;;;1000;false
Raiffeisenbank;TRANSFER;BGN;-300.00;-300.00;Expenses;DEBIT_CARD;Debit card;;2021-11-24 00:54:34;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;300.00;300.00;Income;DEBIT_CARD;Debit card;;2021-11-24 00:54:34;;;;0;true;;;20001;false
Cash;Pets, animals;BGN;-5.00;-5.00;Expenses;DEBIT_CARD;Debit card;Сено;2021-11-23 12:00:40;;;;0;false;;;2005;false
Revolut;Groceries;BGN;-30.25;-30.25;Expenses;DEBIT_CARD;Debit card;;2021-11-23 12:00:33;;;;0;false;;;1000;false
Revolut;Shopping;BGN;-60.68;-60.68;Expenses;DEBIT_CARD;Debit card;Килим;2021-11-23 11:00:09;;;;0;false;;;2010;false
Revolut;Groceries;BGN;-25.64;-25.64;Expenses;DEBIT_CARD;Debit card;;2021-11-22 20:30:08;;;;0;false;;;1000;false
Revolut;GF;BGN;-50.00;-50.00;Expenses;DEBIT_CARD;Debit card;;2021-11-22 12:00:55;;;;0;false;;;2007;true
Revolut;Internet;BGN;-38.95;-38.95;Expenses;TRANSFER;Bank transfer;А1;2021-11-22 12:00:00;;;;0;false;;;7002;false
Cash;Vehicle maintenance;BGN;-15.00;-15.00;Expenses;DEBIT_CARD;Debit card;Смяна на гуми;2021-11-22 10:30:23;;;;0;false;;;5002;false
Revolut;Vape;BGN;-14.29;-14.29;Expenses;DEBIT_CARD;Debit card;Atomizer stand;2021-11-21 17:56:00;;;;0;false;;;6011;true
Revolut;Shopping;BGN;-55.71;-55.71;Expenses;DEBIT_CARD;Debit card;Джъмбо;2021-11-21 13:30:05;;;;0;false;;;2010;false
Revolut;Shopping;BGN;-28.17;-28.17;Expenses;DEBIT_CARD;Debit card;Практикер;2021-11-21 12:30:26;;;;0;false;;;2010;false
Cash;Restaurant, fast-food;BGN;-30.00;-30.00;Expenses;DEBIT_CARD;Debit card;Ресторант;2021-11-21 12:00:30;;;;0;false;;;1001;false
Revolut;Groceries;BGN;-13.82;-13.82;Expenses;DEBIT_CARD;Debit card;;2021-11-21 11:30:06;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-11.28;-11.28;Expenses;DEBIT_CARD;Debit card;;2021-11-20 19:30:43;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-5.99;-5.99;Expenses;DEBIT_CARD;Debit card;;2021-11-20 19:30:03;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-22.50;-22.50;Expenses;DEBIT_CARD;Debit card;Перилен препарат, омекотител;2021-11-20 16:30:03;;;;0;false;;;1000;false
Raiffeisenbank;Kids;BGN;-72.50;-72.50;Expenses;DEBIT_CARD;Debit card;Бебе борса;2021-11-20 16:00:32;;;;0;false;;;2003;false
Cash;Groceries;BGN;-15.00;-15.00;Expenses;DEBIT_CARD;Debit card;;2021-11-19 19:00:26;;;;0;false;;;1000;false
Raiffeisenbank;TRANSFER;BGN;-400.00;-400.00;Expenses;DEBIT_CARD;Debit card;;2021-11-19 19:00:04;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;400.00;400.00;Income;DEBIT_CARD;Debit card;;2021-11-19 19:00:04;;;;0;true;;;20001;false
Revolut;Groceries;BGN;-9.32;-9.32;Expenses;DEBIT_CARD;Debit card;;2021-11-19 17:30:25;;;;0;false;;;1000;false
Raiffeisenbank;Dentist;BGN;300.00;300.00;Income;DEBIT_CARD;Debit card;Булстрад - възстановяване на разходи зъболекар;2021-11-19 16:00:58;;;;0;false;;;6000;true
Cash;Restaurant, fast-food;BGN;-25.00;-25.00;Expenses;DEBIT_CARD;Debit card;Акварел;2021-11-19 16:00:48;;;;0;false;;;1001;false
Raiffeisenbank;Groceries;BGN;-34.99;-34.99;Expenses;DEBIT_CARD;Debit card;Перилен препарат емаг;2021-11-19 12:00:35;;;;0;false;;;1000;false
Raiffeisenbank;Kids;BGN;-48.98;-48.98;Expenses;DEBIT_CARD;Debit card;Памперси и мокри кърпички емаг;2021-11-19 12:00:19;;;;0;false;;;2003;false
Raiffeisenbank;GF;BGN;-57.99;-57.99;Expenses;DEBIT_CARD;Debit card;Преса подарък за Коледа емаг;2021-11-19 12:00:05;;;;0;false;;;2007;true
Cash;TRANSFER;BGN;200.00;200.00;Income;DEBIT_CARD;Debit card;;2021-11-18 12:00:40;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;-200.00;-200.00;Expenses;DEBIT_CARD;Debit card;;2021-11-18 12:00:40;;;;0;true;;;20001;false
Revolut;Shopping;BGN;-18.52;-18.52;Expenses;DEBIT_CARD;Debit card;Дигитален термометър;2021-11-18 12:00:30;;;;0;false;;;2010;false
Cash;GF;BGN;-40.00;-40.00;Expenses;DEBIT_CARD;Debit card;;2021-11-18 12:00:28;;;;0;false;;;2007;true
Revolut;Groceries;BGN;-4.15;-4.15;Expenses;DEBIT_CARD;Debit card;;2021-11-17 21:45:23;;;;0;false;;;1000;false
Raiffeisenbank;Fuel;BGN;-155.45;-155.45;Expenses;DEBIT_CARD;Debit card;;2021-11-17 21:30:20;;;;0;false;;;5000;false
Revolut;Shopping;BGN;-21.92;-21.92;Expenses;DEBIT_CARD;Debit card;Джъмбо;2021-11-17 21:00:00;;;;0;false;;;2010;false
Revolut;Groceries;BGN;-3.04;-3.04;Expenses;DEBIT_CARD;Debit card;;2021-11-17 10:30:16;;;;0;false;;;1000;false
Revolut;Shopping;BGN;-7.59;-7.59;Expenses;DEBIT_CARD;Debit card;Дигитален термометър aliexpress;2021-11-17 00:30:00;;;;0;false;;;2010;false
Revolut;Shopping;BGN;-7.59;-7.59;Expenses;DEBIT_CARD;Debit card;Дигитален термометър aliexpress;2021-11-17 00:30:00;;;;0;false;;;2010;false
Revolut;Vape;BGN;-38.62;-38.62;Expenses;DEBIT_CARD;Debit card;Claymore rda 3fvape;2021-11-16 19:00:48;;;;0;false;;;6011;true
Raiffeisenbank;TRANSFER;BGN;-300.00;-300.00;Expenses;DEBIT_CARD;Debit card;;2021-11-16 19:00:36;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;300.00;300.00;Income;DEBIT_CARD;Debit card;;2021-11-16 19:00:36;;;;0;true;;;20001;false
Cash;Groceries;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;;2021-11-16 12:00:50;;;;0;false;;;1000;false
Raiffeisenbank;Groceries;BGN;-17.06;-17.06;Expenses;DEBIT_CARD;Debit card;;2021-11-16 12:00:08;;;;0;false;;;1000;false
Revolut;Software, apps, games;BGN;-9.99;-9.99;Expenses;DEBIT_CARD;Debit card;Chess.com;2021-11-16 12:00:00;;;;0;false;;;7003;false
Raiffeisenbank;Groceries;BGN;-60.98;-60.98;Expenses;DEBIT_CARD;Debit card;;2021-11-16 11:30:43;;;;0;false;;;1000;false
Revolut;Shopping;BGN;-4.79;-4.79;Expenses;DEBIT_CARD;Debit card;Дигитален термометър aliexpress;2021-11-16 00:00:27;;;;0;false;;;2010;false
Revolut;Shopping;BGN;-38.13;-38.13;Expenses;DEBIT_CARD;Debit card;Джъмбо;2021-11-15 21:00:24;;;;0;false;;;2010;false
Raiffeisenbank;GF;BGN;-55.05;-55.05;Expenses;DEBIT_CARD;Debit card;Елито лекарства;2021-11-15 20:30:14;;;;0;false;;;2007;true
Raiffeisenbank;Groceries;BGN;-6.14;-6.14;Expenses;DEBIT_CARD;Debit card;;2021-11-15 20:30:02;;;;0;false;;;1000;false
Cash;GF;BGN;-80.00;-80.00;Expenses;DEBIT_CARD;Debit card;Елито преглед;2021-11-15 13:30:54;;;;0;false;;;2007;true
Raiffeisenbank;Stationery, tools;BGN;-14.47;-14.47;Expenses;DEBIT_CARD;Debit card;Клещи за кримпване;2021-11-15 12:00:58;;;;0;false;;;2008;false
Cash;Restaurant, fast-food;BGN;-20.00;-20.00;Expenses;DEBIT_CARD;Debit card;Domino's;2021-11-14 12:00:41;;;;0;false;;;1001;false
Cash;Others;BGN;-5.00;-5.00;Expenses;DEBIT_CARD;Debit card;Майка цигари;2021-11-14 12:00:14;;;;0;false;;;11000;false
Revolut;Groceries;BGN;-20.04;-20.04;Expenses;DEBIT_CARD;Debit card;;2021-11-14 10:00:04;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-26.04;-26.04;Expenses;DEBIT_CARD;Debit card;;2021-11-13 21:00:50;;;;0;false;;;1000;false
Revolut;Shopping;BGN;-4.15;-4.15;Expenses;DEBIT_CARD;Debit card;Леля снежи протектори;2021-11-13 20:00:41;;;;0;false;;;2010;false
Revolut;Shopping;BGN;-2.77;-2.77;Expenses;DEBIT_CARD;Debit card;Леля снежи кейс;2021-11-13 20:00:41;;;;0;false;;;2010;false
Revolut;Groceries;BGN;-11.75;-11.75;Expenses;DEBIT_CARD;Debit card;;2021-11-13 17:30:50;;;;0;false;;;1000;false
Cash;Life & Entertainment;BGN;-60.00;-60.00;Expenses;DEBIT_CARD;Debit card;Фотосесия;2021-11-13 14:00:44;;;;0;false;;;6013;false
Raiffeisenbank;Charges, Fees;BGN;-1.30;-1.30;Expenses;DEBIT_CARD;Debit card;Такса друг банкомат;2021-11-13 12:30:49;;;;0;false;;;8005;false
Cash;TRANSFER;BGN;200.00;200.00;Income;DEBIT_CARD;Debit card;;2021-11-13 12:30:45;;;;0;true;;;20001;false
Raiffeisenbank;TRANSFER;BGN;-200.00;-200.00;Expenses;DEBIT_CARD;Debit card;;2021-11-13 12:30:45;;;;0;true;;;20001;false
Revolut;Groceries;BGN;-1.89;-1.89;Expenses;DEBIT_CARD;Debit card;;2021-11-13 11:30:31;;;;0;false;;;1000;false
Cash;Restaurant, fast-food;BGN;-15.00;-15.00;Expenses;CASH;Cash;Takeaway;2021-11-12 21:00:29;;;;0;false;;;1001;false
Revolut;GF;BGN;20.00;20.00;Income;DEBIT_CARD;Debit card;Спиди прежда;2021-11-12 12:00:52;;;;0;false;;;2007;true
Raiffeisenbank;Energy, utilities;BGN;-16.43;-16.43;Expenses;TRANSFER;Bank transfer;ВИК;2021-11-12 12:00:00;;;;0;false;;;3002;false
Raiffeisenbank;GF;BGN;-43.70;-43.70;Expenses;DEBIT_CARD;Debit card;Спиди прежда;2021-11-12 09:00:52;;;;0;false;;;2007;true
Revolut;GF;BGN;-9.75;-9.75;Expenses;DEBIT_CARD;Debit card;Червила;2021-11-11 23:30:53;;;;0;false;;;2007;true
Revolut;Groceries;BGN;-10.15;-10.15;Expenses;DEBIT_CARD;Debit card;;2021-11-11 20:00:38;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-8.28;-8.28;Expenses;DEBIT_CARD;Debit card;;2021-11-11 12:00:12;;;;0;false;;;1000;false
Cash;Energy, utilities;BGN;-74.00;-74.00;Expenses;TRANSFER;Bank transfer;Ток;2021-11-11 12:00:00;;;;0;false;;;3002;false
Cash;Groceries;BGN;-10.00;-10.00;Expenses;CASH;Cash;;2021-11-11 11:00:56;;;;0;false;;;1000;false
Cash;Clothes & shoes;BGN;-8.00;-8.00;Expenses;CASH;Cash;Шивач удължаване на дънки;2021-11-11 11:00:21;;;;0;false;;;2000;false
Cash;GF;BGN;-5.00;-5.00;Expenses;CASH;Cash;;2021-11-11 09:30:14;;;;0;false;;;2007;true
Revolut;Groceries;BGN;-7.01;-7.01;Expenses;DEBIT_CARD;Debit card;;2021-11-10 20:00:33;;;;0;false;;;1000;false
Cash;Restaurant, fast-food;BGN;-7.00;-7.00;Expenses;CASH;Cash;Пица;2021-11-10 12:00:27;;;;0;false;;;1001;false
Cash;Groceries;BGN;-7.00;-7.00;Expenses;CASH;Cash;;2021-11-10 11:30:46;;;;0;false;;;1000;false
Cash;Kids;BGN;-10.00;-10.00;Expenses;CASH;Cash;Препарат за пране;2021-11-10 11:30:11;;;;0;false;;;2003;false
Cash;Vape;BGN;-25.00;-25.00;Expenses;DEBIT_CARD;Debit card;Никотин;2021-11-09 20:30:44;;;;0;false;;;6011;true
Revolut;Groceries;BGN;-67.93;-67.93;Expenses;DEBIT_CARD;Debit card;;2021-11-09 12:00:44;;;;0;false;;;1000;false
Cash;Wellness, beauty;BGN;-6.00;-6.00;Expenses;CASH;Cash;Подстрижка;2021-11-09 10:30:13;;;;0;false;;;6001;false
Revolut;Vape;BGN;-61.38;-61.38;Expenses;DEBIT_CARD;Debit card;Аромати;2021-11-09 10:00:23;;;;0;false;;;6011;true
Cash;Restaurant, fast-food;BGN;-30.00;-30.00;Expenses;DEBIT_CARD;Debit card;Takeaway;2021-11-08 20:00:47;;;;0;false;;;1001;false
Revolut;Pets, animals;BGN;-41.48;-41.48;Expenses;DEBIT_CARD;Debit card;Храна, сено;2021-11-07 18:00:51;;;;0;false;;;2005;false
Raiffeisenbank;TRANSFER;BGN;-300.00;-300.00;Expenses;DEBIT_CARD;Debit card;;2021-11-06 23:41:46;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;300.00;300.00;Income;DEBIT_CARD;Debit card;;2021-11-06 23:41:46;;;;0;true;;;20001;false
Cash;Restaurant, fast-food;BGN;-25.00;-25.00;Expenses;DEBIT_CARD;Debit card;Takeaway;2021-11-06 20:00:31;;;;0;false;;;1001;false
Revolut;Groceries;BGN;-7.98;-7.98;Expenses;DEBIT_CARD;Debit card;;2021-11-06 20:00:27;;;;0;false;;;1000;false
Revolut;Clothes & shoes;BGN;-59.98;-59.98;Expenses;DEBIT_CARD;Debit card;Дънки, риза;2021-11-06 17:00:45;;;;0;false;;;2000;false
Revolut;Restaurant, fast-food;BGN;-10.24;-10.24;Expenses;DEBIT_CARD;Debit card;;2021-11-06 15:00:19;;;;0;false;;;1001;false
Revolut;Restaurant, fast-food;BGN;-10.04;-10.04;Expenses;DEBIT_CARD;Debit card;;2021-11-06 14:00:15;;;;0;false;;;1001;false
Cash;TRANSFER;BGN;-50.00;-50.00;Expenses;DEBIT_CARD;Debit card;;2021-11-05 12:00:35;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;50.00;50.00;Income;DEBIT_CARD;Debit card;;2021-11-05 12:00:35;;;;0;true;;;20001;false
Revolut;Clothes & shoes;BGN;-29.99;-29.99;Expenses;DEBIT_CARD;Debit card;Дънки;2021-11-05 12:00:22;;;;0;false;;;2000;false
Cash;Kids;BGN;-150.00;-150.00;Expenses;DEBIT_CARD;Debit card;Бухалче - обиколници, спален комплект;2021-11-05 10:50:13;;;;0;false;;;2003;false
Raiffeisenbank;Charges, Fees;BGN;-1.30;-1.30;Expenses;DEBIT_CARD;Debit card;Такса друг банкомат;2021-11-05 10:30:49;;;;0;false;;;8005;false
Cash;TRANSFER;BGN;400.00;400.00;Income;DEBIT_CARD;Debit card;;2021-11-05 10:30:31;;;;0;true;;;20001;false
Raiffeisenbank;TRANSFER;BGN;-400.00;-400.00;Expenses;DEBIT_CARD;Debit card;;2021-11-05 10:30:31;;;;0;true;;;20001;false
Revolut;Groceries;BGN;-32.26;-32.26;Expenses;CASH;Cash;;2021-11-04 12:00:00;;;;0;false;;;1000;false
Revolut;Phone, cell phone;BGN;-26.16;-26.16;Expenses;DEBIT_CARD;Debit card;Теленор;2021-11-04 12:00:00;;;;0;false;;;7001;false
Revolut;Restaurant, fast-food;BGN;-1.70;-1.70;Expenses;CASH;Cash;Кафе;2021-11-04 11:00:00;;;;0;false;;;1001;false
Revolut;Groceries;BGN;-14.38;-14.38;Expenses;CASH;Cash;;2021-11-03 11:15:00;;;;0;false;;;1000;false
